anio,mes,fecha_corte,hora,genero,rango_edad,viajes,hora_limpia,hora_num,rango_edad_limpio
2024,Julio,2024-07-07,21:00:00,Mujer,41-50 años,55,21:00:00,21,41-50 años
2024,Julio,2024-07-07,22:00:00,Mujer,41-50 años,33,22:00:00,22,41-50 años
2024,Julio,2024-07-07,23:00:00,Mujer,41-50 años,15,23:00:00,23,41-50 años
2024,Julio,2024-07-07,00:00:00,Mujer,51-60 años,1,00:00:00,0,51-60 años
2024,Julio,2024-07-07,05:00:00,Mujer,51-60 años,1,05:00:00,5,51-60 años
2024,Julio,2024-07-07,06:00:00,Mujer,51-60 años,4,06:00:00,6,51-60 años
2024,Julio,2024-07-07,07:00:00,Mujer,51-60 años,11,07:00:00,7,51-60 años
2024,Julio,2024-07-07,08:00:00,Mujer,51-60 años,42,08:00:00,8,51-60 años
2024,Julio,2024-07-07,09:00:00,Mujer,51-60 años,41,09:00:00,9,51-60 años
2024,Julio,2024-07-07,10:00:00,Mujer,51-60 años,55,10:00:00,10,51-60 años
2024,Julio,2024-07-07,11:00:00,Mujer,51-60 años,76,11:00:00,11,51-60 años
2024,Julio,2024-07-07,12:00:00,Mujer,51-60 años,75,12:00:00,12,51-60 años
2024,Julio,2024-07-07,13:00:00,Mujer,51-60 años,89,13:00:00,13,51-60 años
2024,Julio,2024-07-07,14:00:00,Mujer,51-60 años,47,14:00:00,14,51-60 años
2024,Julio,2024-07-07,15:00:00,Mujer,51-60 años,35,15:00:00,15,51-60 años
2024,Julio,2024-07-07,16:00:00,Mujer,51-60 años,42,16:00:00,16,51-60 años
2024,Julio,2024-07-07,17:00:00,Mujer,51-60 años,37,17:00:00,17,51-60 años
2024,Julio,2024-07-07,18:00:00,Mujer,51-60 años,21,18:00:00,18,51-60 años
2024,Julio,2024-07-07,19:00:00,Mujer,51-60 años,29,19:00:00,19,51-60 años
2024,Julio,2024-07-07,20:00:00,Mujer,51-60 años,25,20:00:00,20,51-60 años
2024,Julio,2024-07-07,21:00:00,Mujer,51-60 años,16,21:00:00,21,51-60 años
2024,Julio,2024-07-07,22:00:00,Mujer,51-60 años,14,22:00:00,22,51-60 años
2024,Julio,2024-07-07,23:00:00,Mujer,51-60 años,6,23:00:00,23,51-60 años
2024,Julio,2024-07-07,06:00:00,Mujer,61-70 años,1,06:00:00,6,61-70 años
2024,Julio,2024-07-07,07:00:00,Mujer,61-70 años,5,07:00:00,7,61-70 años
2024,Julio,2024-07-07,08:00:00,Mujer,61-70 años,4,08:00:00,8,61-70 años
2024,Julio,2024-07-07,09:00:00,Mujer,61-70 años,14,09:00:00,9,61-70 años
2024,Julio,2024-07-07,10:00:00,Mujer,61-70 años,19,10:00:00,10,61-70 años
2024,Julio,2024-07-07,11:00:00,Mujer,61-70 años,20,11:00:00,11,61-70 años
2024,Julio,2024-07-07,12:00:00,Mujer,61-70 años,20,12:00:00,12,61-70 años
2024,Julio,2024-07-07,13:00:00,Mujer,61-70 años,18,13:00:00,13,61-70 años
2024,Julio,2024-07-07,14:00:00,Mujer,61-70 años,14,14:00:00,14,61-70 años
2024,Julio,2024-07-07,15:00:00,Mujer,61-70 años,7,15:00:00,15,61-70 años
2024,Julio,2024-07-07,16:00:00,Mujer,61-70 años,9,16:00:00,16,61-70 años
2024,Julio,2024-07-07,17:00:00,Mujer,61-70 años,5,17:00:00,17,61-70 años
2024,Julio,2024-07-07,18:00:00,Mujer,61-70 años,6,18:00:00,18,61-70 años
2024,Julio,2024-07-07,19:00:00,Mujer,61-70 años,9,19:00:00,19,61-70 años
2024,Julio,2024-07-07,20:00:00,Mujer,61-70 años,7,20:00:00,20,61-70 años
2024,Julio,2024-07-07,21:00:00,Mujer,61-70 años,5,21:00:00,21,61-70 años
2024,Julio,2024-07-07,22:00:00,Mujer,61-70 años,3,22:00:00,22,61-70 años
2024,Julio,2024-07-07,07:00:00,Mujer,71-80 años,2,07:00:00,7,71-80 años
2024,Julio,2024-07-07,08:00:00,Mujer,71-80 años,1,08:00:00,8,71-80 años
2024,Julio,2024-07-07,09:00:00,Mujer,71-80 años,3,09:00:00,9,71-80 años
2024,Julio,2024-07-07,10:00:00,Mujer,71-80 años,2,10:00:00,10,71-80 años
2024,Julio,2024-07-07,11:00:00,Mujer,71-80 años,3,11:00:00,11,71-80 años
2024,Julio,2024-07-07,12:00:00,Mujer,71-80 años,2,12:00:00,12,71-80 años
2024,Julio,2024-07-07,13:00:00,Mujer,71-80 años,2,13:00:00,13,71-80 años
2024,Julio,2024-07-07,14:00:00,Mujer,71-80 años,1,14:00:00,14,71-80 años
2024,Julio,2024-07-07,16:00:00,Mujer,71-80 años,1,16:00:00,16,71-80 años
2024,Julio,2024-07-07,20:00:00,Mujer,71-80 años,1,20:00:00,20,71-80 años
2024,Julio,2024-07-07,22:00:00,Mujer,71-80 años,1,22:00:00,22,71-80 años
2024,Julio,2024-07-07,00:00:00,Otro,10-20 años,2,00:00:00,0,10-20 años
2024,Julio,2024-07-07,06:00:00,Otro,10-20 años,1,06:00:00,6,10-20 años
2024,Julio,2024-07-07,10:00:00,Otro,10-20 años,3,10:00:00,10,10-20 años
2024,Julio,2024-07-07,11:00:00,Otro,10-20 años,5,11:00:00,11,10-20 años
2024,Julio,2024-07-07,12:00:00,Otro,10-20 años,3,12:00:00,12,10-20 años
2024,Julio,2024-07-07,13:00:00,Otro,10-20 años,3,13:00:00,13,10-20 años
2024,Julio,2024-07-07,14:00:00,Otro,10-20 años,1,14:00:00,14,10-20 años
2024,Julio,2024-07-07,15:00:00,Otro,10-20 años,1,15:00:00,15,10-20 años
2024,Julio,2024-07-07,16:00:00,Otro,10-20 años,2,16:00:00,16,10-20 años
2024,Julio,2024-07-07,17:00:00,Otro,10-20 años,3,17:00:00,17,10-20 años
2024,Julio,2024-07-07,18:00:00,Otro,10-20 años,2,18:00:00,18,10-20 años
2024,Julio,2024-07-07,19:00:00,Otro,10-20 años,2,19:00:00,19,10-20 años
2024,Julio,2024-07-07,20:00:00,Otro,10-20 años,1,20:00:00,20,10-20 años
2024,Julio,2024-07-07,21:00:00,Otro,10-20 años,2,21:00:00,21,10-20 años
2024,Julio,2024-07-07,22:00:00,Otro,10-20 años,3,22:00:00,22,10-20 años
2024,Julio,2024-07-07,23:00:00,Otro,10-20 años,2,23:00:00,23,10-20 años
2024,Julio,2024-07-07,00:00:00,Otro,21-30 años,15,00:00:00,0,21-30 años
2024,Julio,2024-07-07,05:00:00,Otro,21-30 años,5,05:00:00,5,21-30 años
2024,Julio,2024-07-07,06:00:00,Otro,21-30 años,3,06:00:00,6,21-30 años
2024,Julio,2024-07-07,07:00:00,Otro,21-30 años,8,07:00:00,7,21-30 años
2024,Julio,2024-07-07,08:00:00,Otro,21-30 años,10,08:00:00,8,21-30 años
2024,Julio,2024-07-07,09:00:00,Otro,21-30 años,16,09:00:00,9,21-30 años
2024,Julio,2024-07-07,10:00:00,Otro,21-30 años,27,10:00:00,10,21-30 años
2024,Julio,2024-07-07,11:00:00,Otro,21-30 años,40,11:00:00,11,21-30 años
2024,Julio,2024-07-07,12:00:00,Otro,21-30 años,37,12:00:00,12,21-30 años
2024,Julio,2024-07-07,13:00:00,Otro,21-30 años,34,13:00:00,13,21-30 años
2024,Julio,2024-07-07,14:00:00,Otro,21-30 años,37,14:00:00,14,21-30 años
2024,Julio,2024-07-07,15:00:00,Otro,21-30 años,19,15:00:00,15,21-30 años
2024,Julio,2024-07-07,16:00:00,Otro,21-30 años,29,16:00:00,16,21-30 años
2024,Julio,2024-07-07,17:00:00,Otro,21-30 años,23,17:00:00,17,21-30 años
2024,Julio,2024-07-07,18:00:00,Otro,21-30 años,30,18:00:00,18,21-30 años
2024,Julio,2024-07-07,19:00:00,Otro,21-30 años,19,19:00:00,19,21-30 años
2024,Julio,2024-07-07,20:00:00,Otro,21-30 años,29,20:00:00,20,21-30 años
2024,Julio,2024-07-07,21:00:00,Otro,21-30 años,21,21:00:00,21,21-30 años
2024,Julio,2024-07-07,22:00:00,Otro,21-30 años,13,22:00:00,22,21-30 años
2024,Julio,2024-07-07,23:00:00,Otro,21-30 años,3,23:00:00,23,21-30 años
2024,Julio,2024-07-07,00:00:00,Otro,31-40 años,3,00:00:00,0,31-40 años
2024,Julio,2024-07-07,01:00:00,Otro,31-40 años,1,01:00:00,1,31-40 años
2024,Julio,2024-07-07,05:00:00,Otro,31-40 años,1,05:00:00,5,31-40 años
2024,Julio,2024-07-07,06:00:00,Otro,31-40 años,3,06:00:00,6,31-40 años
2024,Julio,2024-07-07,07:00:00,Otro,31-40 años,3,07:00:00,7,31-40 años
2024,Julio,2024-07-07,08:00:00,Otro,31-40 años,8,08:00:00,8,31-40 años
2024,Julio,2024-07-07,09:00:00,Otro,31-40 años,11,09:00:00,9,31-40 años
2024,Julio,2024-07-07,10:00:00,Otro,31-40 años,15,10:00:00,10,31-40 años
2024,Julio,2024-07-07,11:00:00,Otro,31-40 años,26,11:00:00,11,31-40 años
2024,Julio,2024-07-07,12:00:00,Otro,31-40 años,32,12:00:00,12,31-40 años
2024,Julio,2024-07-07,13:00:00,Otro,31-40 años,31,13:00:00,13,31-40 años
2024,Julio,2024-07-07,14:00:00,Otro,31-40 años,20,14:00:00,14,31-40 años
2024,Julio,2024-07-07,15:00:00,Otro,31-40 años,23,15:00:00,15,31-40 años
2024,Julio,2024-07-07,16:00:00,Otro,31-40 años,29,16:00:00,16,31-40 años
2024,Julio,2024-07-07,17:00:00,Otro,31-40 años,20,17:00:00,17,31-40 años
2024,Julio,2024-07-07,18:00:00,Otro,31-40 años,23,18:00:00,18,31-40 años
2024,Julio,2024-07-07,19:00:00,Otro,31-40 años,27,19:00:00,19,31-40 años
2024,Julio,2024-07-07,20:00:00,Otro,31-40 años,15,20:00:00,20,31-40 años
2024,Julio,2024-07-07,21:00:00,Otro,31-40 años,11,21:00:00,21,31-40 años
2024,Julio,2024-07-07,22:00:00,Otro,31-40 años,8,22:00:00,22,31-40 años
2024,Julio,2024-07-07,23:00:00,Otro,31-40 años,5,23:00:00,23,31-40 años
2024,Julio,2024-07-07,00:00:00,Otro,41-50 años,3,00:00:00,0,41-50 años
2024,Julio,2024-07-07,05:00:00,Otro,41-50 años,1,05:00:00,5,41-50 años
2024,Julio,2024-07-07,06:00:00,Otro,41-50 años,1,06:00:00,6,41-50 años
2024,Julio,2024-07-07,07:00:00,Otro,41-50 años,1,07:00:00,7,41-50 años
2024,Julio,2024-07-07,08:00:00,Otro,41-50 años,5,08:00:00,8,41-50 años
2024,Julio,2024-07-07,09:00:00,Otro,41-50 años,6,09:00:00,9,41-50 años
2024,Julio,2024-07-07,10:00:00,Otro,41-50 años,15,10:00:00,10,41-50 años
2024,Julio,2024-07-07,11:00:00,Otro,41-50 años,8,11:00:00,11,41-50 años
2024,Julio,2024-07-07,12:00:00,Otro,41-50 años,7,12:00:00,12,41-50 años
2024,Julio,2024-07-07,13:00:00,Otro,41-50 años,7,13:00:00,13,41-50 años
2024,Julio,2024-07-07,14:00:00,Otro,41-50 años,11,14:00:00,14,41-50 años
2024,Julio,2024-07-07,15:00:00,Otro,41-50 años,7,15:00:00,15,41-50 años
2024,Julio,2024-07-07,16:00:00,Otro,41-50 años,8,16:00:00,16,41-50 años
2024,Julio,2024-07-07,17:00:00,Otro,41-50 años,6,17:00:00,17,41-50 años
2024,Julio,2024-07-07,18:00:00,Otro,41-50 años,6,18:00:00,18,41-50 años
2024,Julio,2024-07-07,19:00:00,Otro,41-50 años,12,19:00:00,19,41-50 años
2024,Julio,2024-07-07,20:00:00,Otro,41-50 años,6,20:00:00,20,41-50 años
2024,Julio,2024-07-07,21:00:00,Otro,41-50 años,1,21:00:00,21,41-50 años
2024,Julio,2024-07-07,22:00:00,Otro,41-50 años,2,22:00:00,22,41-50 años
2024,Julio,2024-07-07,23:00:00,Otro,41-50 años,1,23:00:00,23,41-50 años
2024,Julio,2024-07-07,06:00:00,Otro,51-60 años,1,06:00:00,6,51-60 años
2024,Julio,2024-07-07,08:00:00,Otro,51-60 años,1,08:00:00,8,51-60 años
2024,Julio,2024-07-07,09:00:00,Otro,51-60 años,4,09:00:00,9,51-60 años
2024,Julio,2024-07-07,10:00:00,Otro,51-60 años,3,10:00:00,10,51-60 años
2024,Julio,2024-07-07,11:00:00,Otro,51-60 años,3,11:00:00,11,51-60 años
2024,Julio,2024-07-07,12:00:00,Otro,51-60 años,4,12:00:00,12,51-60 años
2024,Julio,2024-07-07,13:00:00,Otro,51-60 años,3,13:00:00,13,51-60 años
2024,Julio,2024-07-07,14:00:00,Otro,51-60 años,4,14:00:00,14,51-60 años
2024,Julio,2024-07-07,15:00:00,Otro,51-60 años,2,15:00:00,15,51-60 años
2024,Julio,2024-07-07,16:00:00,Otro,51-60 años,1,16:00:00,16,51-60 años
2024,Julio,2024-07-07,17:00:00,Otro,51-60 años,2,17:00:00,17,51-60 años
2024,Julio,2024-07-07,19:00:00,Otro,51-60 años,4,19:00:00,19,51-60 años
2024,Julio,2024-07-07,21:00:00,Otro,51-60 años,1,21:00:00,21,51-60 años
2024,Julio,2024-07-07,23:00:00,Otro,51-60 años,1,23:00:00,23,51-60 años
2024,Julio,2024-07-07,07:00:00,Otro,61-70 años,1,07:00:00,7,61-70 años
2024,Julio,2024-07-07,10:00:00,Otro,61-70 años,1,10:00:00,10,61-70 años
2024,Julio,2024-07-07,11:00:00,Otro,61-70 años,1,11:00:00,11,61-70 años
2024,Julio,2024-07-07,12:00:00,Otro,61-70 años,2,12:00:00,12,61-70 años
2024,Julio,2024-07-07,13:00:00,Otro,61-70 años,1,13:00:00,13,61-70 años
2024,Julio,2024-07-08,00:00:00,Hombre,10-20 años,16,00:00:00,0,10-20 años
2024,Julio,2024-07-08,05:00:00,Hombre,10-20 años,11,05:00:00,5,10-20 años
2024,Julio,2024-07-08,06:00:00,Hombre,10-20 años,38,06:00:00,6,10-20 años
2024,Julio,2024-07-08,07:00:00,Hombre,10-20 años,64,07:00:00,7,10-20 años
2024,Julio,2024-07-08,08:00:00,Hombre,10-20 años,68,08:00:00,8,10-20 años
2024,Julio,2024-07-08,09:00:00,Hombre,10-20 años,53,09:00:00,9,10-20 años
2024,Julio,2024-07-08,10:00:00,Hombre,10-20 años,61,10:00:00,10,10-20 años
2024,Julio,2024-07-08,11:00:00,Hombre,10-20 años,67,11:00:00,11,10-20 años
2024,Julio,2024-07-08,12:00:00,Hombre,10-20 años,67,12:00:00,12,10-20 años
2024,Julio,2024-07-08,13:00:00,Hombre,10-20 años,91,13:00:00,13,10-20 años
2024,Julio,2024-07-08,14:00:00,Hombre,10-20 años,110,14:00:00,14,10-20 años
2024,Julio,2024-07-08,15:00:00,Hombre,10-20 años,123,15:00:00,15,10-20 años
2024,Julio,2024-07-08,16:00:00,Hombre,10-20 años,96,16:00:00,16,10-20 años
2024,Julio,2024-07-08,17:00:00,Hombre,10-20 años,113,17:00:00,17,10-20 años
2024,Julio,2024-07-08,18:00:00,Hombre,10-20 años,101,18:00:00,18,10-20 años
2024,Julio,2024-07-08,19:00:00,Hombre,10-20 años,113,19:00:00,19,10-20 años
2024,Julio,2024-07-08,20:00:00,Hombre,10-20 años,76,20:00:00,20,10-20 años
2024,Julio,2024-07-08,21:00:00,Hombre,10-20 años,66,21:00:00,21,10-20 años
2024,Julio,2024-07-08,22:00:00,Hombre,10-20 años,58,22:00:00,22,10-20 años
2024,Julio,2024-07-08,23:00:00,Hombre,10-20 años,29,23:00:00,23,10-20 años
2024,Julio,2024-07-08,00:00:00,Hombre,21-30 años,92,00:00:00,0,21-30 años
2024,Julio,2024-07-08,01:00:00,Hombre,21-30 años,1,01:00:00,1,21-30 años
2024,Julio,2024-07-08,05:00:00,Hombre,21-30 años,110,05:00:00,5,21-30 años
2024,Julio,2024-07-08,06:00:00,Hombre,21-30 años,427,06:00:00,6,21-30 años
2024,Julio,2024-07-08,07:00:00,Hombre,21-30 años,953,07:00:00,7,21-30 años
2024,Julio,2024-07-08,08:00:00,Hombre,21-30 años,1536,08:00:00,8,21-30 años
2024,Julio,2024-07-08,09:00:00,Hombre,21-30 años,1195,09:00:00,9,21-30 años
2024,Julio,2024-07-08,10:00:00,Hombre,21-30 años,660,10:00:00,10,21-30 años
2024,Julio,2024-07-08,11:00:00,Hombre,21-30 años,636,11:00:00,11,21-30 años
2024,Julio,2024-07-08,12:00:00,Hombre,21-30 años,617,12:00:00,12,21-30 años
2024,Julio,2024-07-08,13:00:00,Hombre,21-30 años,867,13:00:00,13,21-30 años
2024,Julio,2024-07-08,14:00:00,Hombre,21-30 años,1094,14:00:00,14,21-30 años
2024,Julio,2024-07-08,15:00:00,Hombre,21-30 años,1200,15:00:00,15,21-30 años
2024,Julio,2024-07-08,16:00:00,Hombre,21-30 años,1148,16:00:00,16,21-30 años
2024,Julio,2024-07-08,17:00:00,Hombre,21-30 años,1410,17:00:00,17,21-30 años
2024,Julio,2024-07-08,18:00:00,Hombre,21-30 años,1995,18:00:00,18,21-30 años
2024,Julio,2024-07-08,19:00:00,Hombre,21-30 años,1666,19:00:00,19,21-30 años
2024,Julio,2024-07-08,20:00:00,Hombre,21-30 años,1165,20:00:00,20,21-30 años
2024,Julio,2024-07-08,21:00:00,Hombre,21-30 años,897,21:00:00,21,21-30 años
2024,Julio,2024-07-08,22:00:00,Hombre,21-30 años,604,22:00:00,22,21-30 años
2024,Julio,2024-07-08,23:00:00,Hombre,21-30 años,333,23:00:00,23,21-30 años
2024,Julio,2024-07-08,00:00:00,Hombre,31-40 años,70,00:00:00,0,31-40 años
2024,Julio,2024-07-08,01:00:00,Hombre,31-40 años,7,01:00:00,1,31-40 años
2024,Julio,2024-07-08,03:00:00,Hombre,31-40 años,1,03:00:00,3,31-40 años
2024,Julio,2024-07-08,05:00:00,Hombre,31-40 años,102,05:00:00,5,31-40 años
2024,Julio,2024-07-08,06:00:00,Hombre,31-40 años,409,06:00:00,6,31-40 años
2024,Julio,2024-07-08,07:00:00,Hombre,31-40 años,925,07:00:00,7,31-40 años
2024,Julio,2024-07-08,08:00:00,Hombre,31-40 años,1544,08:00:00,8,31-40 años
2024,Julio,2024-07-08,09:00:00,Hombre,31-40 años,1182,09:00:00,9,31-40 años
2024,Julio,2024-07-08,10:00:00,Hombre,31-40 años,771,10:00:00,10,31-40 años
2024,Julio,2024-07-08,11:00:00,Hombre,31-40 años,623,11:00:00,11,31-40 años
2024,Julio,2024-07-08,12:00:00,Hombre,31-40 años,617,12:00:00,12,31-40 años
2024,Julio,2024-07-08,13:00:00,Hombre,31-40 años,820,13:00:00,13,31-40 años
2024,Julio,2024-07-08,14:00:00,Hombre,31-40 años,1074,14:00:00,14,31-40 años
2024,Julio,2024-07-08,15:00:00,Hombre,31-40 años,1149,15:00:00,15,31-40 años
2024,Julio,2024-07-08,16:00:00,Hombre,31-40 años,1082,16:00:00,16,31-40 años
2024,Julio,2024-07-08,17:00:00,Hombre,31-40 años,1459,17:00:00,17,31-40 años
2024,Julio,2024-07-08,18:00:00,Hombre,31-40 años,1930,18:00:00,18,31-40 años
2024,Julio,2024-07-08,19:00:00,Hombre,31-40 años,1635,19:00:00,19,31-40 años
2024,Julio,2024-07-08,20:00:00,Hombre,31-40 años,1168,20:00:00,20,31-40 años
2024,Julio,2024-07-08,21:00:00,Hombre,31-40 años,767,21:00:00,21,31-40 años
2024,Julio,2024-07-08,22:00:00,Hombre,31-40 años,510,22:00:00,22,31-40 años
2024,Julio,2024-07-08,23:00:00,Hombre,31-40 años,250,23:00:00,23,31-40 años
2024,Julio,2024-07-08,00:00:00,Hombre,41-50 años,19,00:00:00,0,41-50 años
2024,Julio,2024-07-08,05:00:00,Hombre,41-50 años,53,05:00:00,5,41-50 años
2024,Julio,2024-07-08,06:00:00,Hombre,41-50 años,177,06:00:00,6,41-50 años
2024,Julio,2024-07-08,07:00:00,Hombre,41-50 años,459,07:00:00,7,41-50 años
2024,Julio,2024-07-08,08:00:00,Hombre,41-50 años,651,08:00:00,8,41-50 años
2024,Julio,2024-07-08,09:00:00,Hombre,41-50 años,510,09:00:00,9,41-50 años
2024,Julio,2024-07-08,10:00:00,Hombre,41-50 años,363,10:00:00,10,41-50 años
2024,Julio,2024-07-08,11:00:00,Hombre,41-50 años,287,11:00:00,11,41-50 años
2024,Julio,2024-07-08,12:00:00,Hombre,41-50 años,316,12:00:00,12,41-50 años
2024,Julio,2024-07-08,13:00:00,Hombre,41-50 años,409,13:00:00,13,41-50 años
2024,Julio,2024-07-08,14:00:00,Hombre,41-50 años,507,14:00:00,14,41-50 años
2024,Julio,2024-07-08,15:00:00,Hombre,41-50 años,543,15:00:00,15,41-50 años
2024,Julio,2024-07-08,16:00:00,Hombre,41-50 años,495,16:00:00,16,41-50 años
2024,Julio,2024-07-08,17:00:00,Hombre,41-50 años,552,17:00:00,17,41-50 años
2024,Julio,2024-07-08,18:00:00,Hombre,41-50 años,700,18:00:00,18,41-50 años
2024,Julio,2024-07-08,19:00:00,Hombre,41-50 años,573,19:00:00,19,41-50 años
2024,Julio,2024-07-08,20:00:00,Hombre,41-50 años,393,20:00:00,20,41-50 años
2024,Julio,2024-07-08,21:00:00,Hombre,41-50 años,245,21:00:00,21,41-50 años
2024,Julio,2024-07-08,22:00:00,Hombre,41-50 años,166,22:00:00,22,41-50 años
2024,Julio,2024-07-08,23:00:00,Hombre,41-50 años,70,23:00:00,23,41-50 años
2024,Julio,2024-07-08,00:00:00,Hombre,51-60 años,5,00:00:00,0,51-60 años
2024,Julio,2024-07-08,05:00:00,Hombre,51-60 años,18,05:00:00,5,51-60 años
2024,Julio,2024-07-08,06:00:00,Hombre,51-60 años,82,06:00:00,6,51-60 años
2024,Julio,2024-07-08,07:00:00,Hombre,51-60 años,191,07:00:00,7,51-60 años
2024,Julio,2024-07-08,08:00:00,Hombre,51-60 años,273,08:00:00,8,51-60 años
2024,Julio,2024-07-08,09:00:00,Hombre,51-60 años,171,09:00:00,9,51-60 años
2024,Julio,2024-07-08,10:00:00,Hombre,51-60 años,145,10:00:00,10,51-60 años
2024,Julio,2024-07-08,11:00:00,Hombre,51-60 años,155,11:00:00,11,51-60 años
2024,Julio,2024-07-08,12:00:00,Hombre,51-60 años,169,12:00:00,12,51-60 años
2024,Julio,2024-07-08,13:00:00,Hombre,51-60 años,199,13:00:00,13,51-60 años
2024,Julio,2024-07-08,14:00:00,Hombre,51-60 años,213,14:00:00,14,51-60 años
2024,Julio,2024-07-08,15:00:00,Hombre,51-60 años,259,15:00:00,15,51-60 años
2024,Julio,2024-07-08,16:00:00,Hombre,51-60 años,202,16:00:00,16,51-60 años
2024,Julio,2024-07-08,17:00:00,Hombre,51-60 años,238,17:00:00,17,51-60 años
2024,Julio,2024-07-08,18:00:00,Hombre,51-60 años,267,18:00:00,18,51-60 años
2024,Julio,2024-07-08,19:00:00,Hombre,51-60 años,202,19:00:00,19,51-60 años
2024,Julio,2024-07-08,20:00:00,Hombre,51-60 años,154,20:00:00,20,51-60 años
2024,Julio,2024-07-08,21:00:00,Hombre,51-60 años,85,21:00:00,21,51-60 años
2024,Julio,2024-07-08,22:00:00,Hombre,51-60 años,42,22:00:00,22,51-60 años
2024,Julio,2024-07-08,23:00:00,Hombre,51-60 años,22,23:00:00,23,51-60 años
2024,Julio,2024-07-08,00:00:00,Hombre,61-70 años,2,00:00:00,0,61-70 años
2024,Julio,2024-07-08,05:00:00,Hombre,61-70 años,3,05:00:00,5,61-70 años
2024,Julio,2024-07-08,06:00:00,Hombre,61-70 años,20,06:00:00,6,61-70 años
2024,Julio,2024-07-08,07:00:00,Hombre,61-70 años,36,07:00:00,7,61-70 años
2024,Julio,2024-07-08,08:00:00,Hombre,61-70 años,57,08:00:00,8,61-70 años
2024,Julio,2024-07-08,09:00:00,Hombre,61-70 años,59,09:00:00,9,61-70 años
2024,Julio,2024-07-08,10:00:00,Hombre,61-70 años,62,10:00:00,10,61-70 años
2024,Julio,2024-07-08,11:00:00,Hombre,61-70 años,49,11:00:00,11,61-70 años
2024,Julio,2024-07-08,12:00:00,Hombre,61-70 años,51,12:00:00,12,61-70 años
2024,Julio,2024-07-08,13:00:00,Hombre,61-70 años,56,13:00:00,13,61-70 años
2024,Julio,2024-07-08,14:00:00,Hombre,61-70 años,59,14:00:00,14,61-70 años
2024,Julio,2024-07-08,15:00:00,Hombre,61-70 años,63,15:00:00,15,61-70 años
2024,Julio,2024-07-08,16:00:00,Hombre,61-70 años,70,16:00:00,16,61-70 años
2024,Julio,2024-07-08,17:00:00,Hombre,61-70 años,61,17:00:00,17,61-70 años
2024,Julio,2024-07-08,18:00:00,Hombre,61-70 años,54,18:00:00,18,61-70 años
2024,Julio,2024-07-08,19:00:00,Hombre,61-70 años,41,19:00:00,19,61-70 años
2024,Julio,2024-07-08,20:00:00,Hombre,61-70 años,31,20:00:00,20,61-70 años
2024,Julio,2024-07-08,21:00:00,Hombre,61-70 años,22,21:00:00,21,61-70 años
2024,Julio,2024-07-08,22:00:00,Hombre,61-70 años,11,22:00:00,22,61-70 años
2024,Julio,2024-07-08,23:00:00,Hombre,61-70 años,9,23:00:00,23,61-70 años
2024,Julio,2024-07-08,00:00:00,Hombre,71-80 años,1,00:00:00,0,71-80 años
2024,Julio,2024-07-08,06:00:00,Hombre,71-80 años,2,06:00:00,6,71-80 años
2024,Julio,2024-07-08,07:00:00,Hombre,71-80 años,4,07:00:00,7,71-80 años
2024,Julio,2024-07-08,08:00:00,Hombre,71-80 años,7,08:00:00,8,71-80 años
2024,Julio,2024-07-08,09:00:00,Hombre,71-80 años,3,09:00:00,9,71-80 años
2024,Julio,2024-07-08,10:00:00,Hombre,71-80 años,6,10:00:00,10,71-80 años
2024,Julio,2024-07-08,11:00:00,Hombre,71-80 años,11,11:00:00,11,71-80 años
2024,Julio,2024-07-08,12:00:00,Hombre,71-80 años,14,12:00:00,12,71-80 años
2024,Julio,2024-07-08,13:00:00,Hombre,71-80 años,9,13:00:00,13,71-80 años
2024,Julio,2024-07-08,14:00:00,Hombre,71-80 años,11,14:00:00,14,71-80 años
2024,Julio,2024-07-08,15:00:00,Hombre,71-80 años,5,15:00:00,15,71-80 años
2024,Julio,2024-07-08,16:00:00,Hombre,71-80 años,16,16:00:00,16,71-80 años
2024,Julio,2024-07-08,17:00:00,Hombre,71-80 años,14,17:00:00,17,71-80 años
2024,Julio,2024-07-08,18:00:00,Hombre,71-80 años,8,18:00:00,18,71-80 años
2024,Julio,2024-07-08,19:00:00,Hombre,71-80 años,3,19:00:00,19,71-80 años
2024,Julio,2024-07-08,20:00:00,Hombre,71-80 años,1,20:00:00,20,71-80 años
2024,Julio,2024-07-08,22:00:00,Hombre,71-80 años,2,22:00:00,22,71-80 años
2024,Julio,2024-07-08,07:00:00,Hombre,81-90 años,1,07:00:00,7,81-90 años
2024,Julio,2024-07-08,09:00:00,Hombre,81-90 años,1,09:00:00,9,81-90 años
2024,Julio,2024-07-08,15:00:00,Hombre,81-90 años,1,15:00:00,15,81-90 años
2024,Julio,2024-07-08,17:00:00,Hombre,81-90 años,2,17:00:00,17,81-90 años
2024,Julio,2024-07-08,18:00:00,Hombre,81-90 años,1,18:00:00,18,81-90 años
2024,Julio,2024-07-08,00:00:00,Mujer,10-20 años,2,00:00:00,0,10-20 años
2024,Julio,2024-07-08,05:00:00,Mujer,10-20 años,3,05:00:00,5,10-20 años
2024,Julio,2024-07-08,06:00:00,Mujer,10-20 años,8,06:00:00,6,10-20 años
2024,Julio,2024-07-08,07:00:00,Mujer,10-20 años,21,07:00:00,7,10-20 años
2024,Julio,2024-07-08,08:00:00,Mujer,10-20 años,19,08:00:00,8,10-20 años
2024,Julio,2024-07-08,09:00:00,Mujer,10-20 años,20,09:00:00,9,10-20 años
